house_id,device_id,gas_meter_id,lat,long,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels
93b69118,52061812,40473974.0,42.2137383,-72.62798574,1449,916
451e94fe,31805961,46302127.0,42.2136164,-72.62747404,1486,1039
1ca8c4a5,56763230,49767516.0,42.21413096,-72.62817136,1493,1022
bcc7c9b3,16697457,,42.205402,-72.617154,1401,969
31a3bf3d,31772272,,42.20556565,-72.61685425,1401,969
e016da5f,31045116,40474149.0,42.19510963,-72.63091114,1297,0
329d6d46,20377665,,42.195173,-72.630322,1256,0
d5827bf8,31806192,34356336.0,42.19512388,-72.63074239,1201,0
12f38b20,79299288,,42.21002748,-72.61973809,1452,10342
12f38b20,77133747,,42.21002748,-72.61973809,0,0
3f853d2f,83769687,,42.21154885,-72.66545257,1375,1269
bcd23564,83769688,,42.2119639,-72.66514851,1314,1057
220e02c1,29026557,54459880.0,42.20636275,-72.61473543,1405,916
1e39428e,83779423,91563701.0,42.19721315,-72.6317185,1370,12897
1e39428e,83779423,90935973.0,42.19721315,-72.6317185,0,0
38f3e825,20393084,49755479.0,42.2112659,-72.61676999,1466,828
200f45a9,20381045,49762611.0,42.2278175,-72.62874156,1388,863
13e70e11,20378399,40475242.0,42.22737,-72.628963,1110,0
1586512b,31806020,46263520.0,42.19036,-72.6412887,1484,1057
6587668b,31804867,,42.1897841,-72.6424112,1153,0
44919fb4,31802570,56354882.0,42.19011875,-72.6427098,1181,0
10eb5dd4,31802571,40487891.0,42.1900063,-72.64298585,1372,863
ef50eeb5,31802569,56354748.0,42.1903783,-72.6421448,1465,1110
32c75611,20376916,35588008.0,42.1902335,-72.6424373,1448,916
4403e20e,31802568,56356974.0,42.19065467,-72.64143845,1113,0
45e4f977,18205073,54363625.0,42.18988008,-72.64250031,1153,0
845c3aa6,31044936,90971787.0,42.19640159,-72.6779247,986,0
951298d2,30129203,49747554.0,42.1981347,-72.67946312,1458,1515
288cec10,31044935,,42.19695585,-72.67791425,1036,0
73c49b90,30129195,46263559.0,42.19766765,-72.6792817,1045,0
805479b4,20380666,49747551.0,42.19758004,-72.67850709,1438,987
5e1721bf,20378269,,42.19639821,-72.67769723,986,0
222ac3fe,31044929,,42.19664226,-72.6777286,986,0
6754e389,30129218,,42.19558707,-72.67743763,1050,0
b9695bc5,31772772,,42.19856412,-72.60863641,1353,1145
5000c870,31772771,,42.19854576,-72.60865518,1332,1357
f7f76aea,11672054,56356832.0,42.19849755,-72.608112,1472,2308
99bfc90a,20119905,92337751.0,42.19828925,-72.60863817,1367,1092
0fa8381e,29995204,56355610.0,42.19843555,-72.60876784,1332,1357
ae9beab6,52298100,49747355.0,42.18977165,-72.6860123,1277,1110
aecfc689,52298101,49747335.0,42.18958383,-72.68624776,1277,1110
9f3eb507,31048248,40474266.0,42.20047376,-72.63288308,1277,758
b7b0f7c1,31048273,33465113.0,42.2002674,-72.6331132,1469,1004
4673275b,31048287,49756331.0,42.20037308,-72.63310864,1510,1057
111137ef,31048280,92337715.0,42.2002624,-72.6328922,1251,0
8b3ac2ec,55968270,49755904.0,42.17469329,-72.63080008,1467,916
f0bbd964,11566712,90971935.0,42.17455395,-72.63084764,1383,1462
346941ca,56288876,,42.17407705,-72.63087777,1350,1832
a227447b,52062025,49756025.0,42.21929167,-72.621669,1435,793
66a4cd45,52062030,90974923.0,42.21909728,-72.6218768,1420,846
2d888001,52062007,49747336.0,42.21918345,-72.62149869,1466,599
8a748812,20380250,40474198.0,42.219081,-72.621654,1466,599
79cadaaf,20380374,,42.19187985,-72.6732874,1428,1797
d57456a0,83769718,,42.1913864,-72.67397939,1395,1216
7de0873b,20380341,46300400.0,42.22184282,-72.64144005,969,0
82e577e5,20380347,46264042.0,42.22148995,-72.64123922,1095,0
6e4c6228,20380349,35567497.0,42.22100895,-72.64137318,1316,1850
9a02a649,28356503,46294928.0,42.18805865,-72.64129402,1453,987
08fb36f2,57059308,56355603.0,42.187802,-72.6410519,1068,0
a26e0a9d,28356504,56356875.0,42.1880444,-72.64044824,1225,1357
ee6567e0,57059341,56364367.0,42.1882327,-72.6402844,1291,1480
52e45a74,28356516,40474844.0,42.18816975,-72.64095785,1377,1198
19dc2050,28356517,54362811.0,42.1883509,-72.64077804,1412,1815
5c40e192,31801710,46302039.0,42.1877041,-72.64086806,1068,0
ddfdaebf,57059345,54458129.0,42.1884975,-72.64066334,1417,1286
b0c5b1d7,29619031,94746153.0,42.187819,-72.64062371,1188,1427
4c491877,20380329,46264116.0,42.18031815,-72.64927775,898,0
1440f537,20380319,46302379.0,42.1803221,-72.64949797,1365,1022
2342449e,20377629,46263671.0,42.18063565,-72.65013965,1504,1269
bb32f7e0,20376617,46300988.0,42.1807365,-72.64928282,1293,1321
099b468a,20380332,94746372.0,42.18069465,-72.64954716,1507,1321
91f56731,20378858,54443971.0,42.18065895,-72.64986383,1492,1233
4add7e4e,20376803,49756147.0,42.21320861,-72.62649968,1332,1022
53fb4602,29340715,56356469.0,42.21303474,-72.62671683,1411,987
56ddf90f,31806015,40474158.0,42.2132075,-72.6265255,1332,1022
80ba20f1,20376738,90974961.0,42.2125026,-72.62679195,1302,0
49596f62,31048986,46300417.0,42.21294575,-72.62652282,1480,669
5891f689,30525851,,42.1967167,-72.68734165,1258,1920
3710296d,52298113,34356442.0,42.1962715,-72.68727423,1074,0
d0a59736,57059412,92337480.0,42.2270531,-72.62445137,1411,1110
01ee1c89,31803131,46346183.0,42.2270903,-72.62404615,1489,1550
7db7c477,20378298,,42.20000685,-72.68136304,1224,1903
ed9d3e43,20378268,,42.2002856,-72.68238373,1439,1163
458fd7c9,20378263,,42.19941825,-72.68128117,1278,2555
8cfdf236,30525955,97064202.0,42.20808164,-72.68321854,1301,951
f3fa4371,30525954,90971785.0,42.20668155,-72.68236973,1067,0
078c1e1a,30129341,92337534.0,42.20744895,-72.68317305,1471,1480
f6f124e0,30129137,,42.20711115,-72.68283255,1462,1233
116c8898,30525956,97049308.0,42.20690155,-72.68252733,1273,1409
75a29377,56506667,54327646.0,42.1841284,-72.64224068,1246,881
1edacc0b,56999736,40472281.0,42.1831182,-72.6419433,1251,1480
929e5c88,56999730,40475101.0,42.18307804,-72.64201476,1251,1480
a3dc3b6a,56506686,46301678.0,42.1835387,-72.64235515,1269,1075
0dabd9a2,56999734,90974963.0,42.18318685,-72.64254678,1286,1903
49f79a14,56506684,46302354.0,42.18384815,-72.64232559,1344,1251
5239654f,56506661,40488307.0,42.1837108,-72.64183798,1391,1480
808906b0,56506666,46301089.0,42.18418565,-72.64180695,1220,1409
da237882,56999733,40468673.0,42.18291998,-72.6422542,1337,1216
7338e038,56506685,46302387.0,42.18396145,-72.64181994,1304,1550
b37f76cc,83771913,41115596.0,42.19084845,-72.63888535,1398,2784
b37f76cc,83770235,,42.19084845,-72.63888535,0,0
e46c1380,20376988,90971945.0,42.18066863,-72.64616497,1376,1639
baecc648,20380243,33419416.0,42.18096315,-72.64588867,1449,1603
3341767a,20377673,46264293.0,42.18052575,-72.64654359,1450,1621
8ef3a4cb,20377591,40488447.0,42.18035885,-72.64764249,1375,1885
eada29c0,20377628,40488559.0,42.18098025,-72.64482099,1460,1533
dfca7e5c,29339915,35569625.0,42.18093625,-72.64619616,1463,1621
77dbfea4,20376989,33418809.0,42.1804871,-72.64685466,1406,969
e93f1488,20377677,54458081.0,42.1805923,-72.64586739,1363,846
dd8acc75,20377596,56365774.0,42.180507,-72.647267,1401,1603
14f902b4,20377603,90953453.0,42.18096447,-72.64497255,1460,1533
537bd47d,56506670,40488014.0,42.18440515,-72.64221128,1347,916
a0c733c3,31802009,90974799.0,42.18574365,-72.64204397,1305,1110
e9b6a65e,18203622,92332207.0,42.18552375,-72.64211547,1255,1216
de7d3b78,56504355,35569077.0,42.1849091,-72.64218325,1313,969
2da958fd,56504356,40468122.0,42.1846671,-72.6421853,1345,969
fbf192a8,56504353,40488367.0,42.18447673,-72.64186647,1324,1374
5b5ecfb4,56506669,40474774.0,42.1844699,-72.64176757,1324,1374
23d54d51,18205029,92338221.0,42.1856674,-72.6416143,1356,1427
a410f1de,56504354,40474813.0,42.1849368,-72.6417437,1365,1057
bfe7674f,18205021,92351591.0,42.18544955,-72.6416841,1298,1180
d666408b,20379705,90974816.0,42.18881538,-72.64382092,1274,0
4214d276,31804842,90953561.0,42.18890835,-72.6442032,1418,1480
4342960f,31804767,46302208.0,42.18879725,-72.6435445,1274,617
18544076,31804766,,42.1889547,-72.64353751,1216,1145
3bd293e6,20379729,97064201.0,42.18866246,-72.64369231,1232,0
997cabfd,83769740,,42.19618995,-72.67449421,1040,0
a6cb7786,20380399,54363545.0,42.19539485,-72.67405196,1359,1216
fce65f67,31044934,,42.19700655,-72.67302451,0,0
83d36690,20380649,,42.19595295,-72.67380154,1151,0
dea6d59b,31800986,,42.19654535,-72.67429777,1061,0
7fe8af26,20380665,,42.1964917,-72.67339914,963,0
74ad5aa1,83770100,,42.19697875,-72.67383688,983,0
d20a6248,31048779,46263692.0,42.2241876,-72.62869188,1456,1797
0884d9d9,57531690,33466027.0,42.22389745,-72.62874791,1472,2132
6ef56bc6,83779291,,42.20462515,-72.60537941,1464,10078
6ef56bc6,83779501,,42.20462515,-72.60537941,0,0
6ef56bc6,11672058,,42.20462515,-72.60537941,0,0
6ef56bc6,11672060,,42.20462515,-72.60537941,0,0
0bd96575,31025784,,42.1992085,-72.61629892,1463,1039
90826e79,31026043,,42.19881915,-72.61667333,1450,846
e92e3c01,31026063,,42.19881915,-72.61667333,0,0
90cc379a,31026047,,42.1992085,-72.61629892,0,0
b3e08ae8,31026049,,42.1992085,-72.61629892,0,0
18c46928,20393713,,42.19881915,-72.61667333,0,0
b11f6cdd,31026062,,42.19881915,-72.61667333,0,0
fe96c50e,31026051,,42.19881915,-72.61667333,0,0
fbef5edf,83770512,,42.1992085,-72.61629892,0,0
22705228,31026033,,42.19881915,-72.61667333,0,0
f8916024,31026048,,42.1992085,-72.61629892,0,0
5366a3c1,31026075,,42.1992085,-72.61629892,0,0
f28656c7,31800118,92337795.0,42.21599485,-72.63114718,1115,0
3e60d39b,83769759,33466430.0,42.21598495,-72.62968445,1388,1075
a496dfa6,31744863,33490610.0,42.21594525,-72.63039915,1200,1445
e14301b8,52061746,46300794.0,42.21595565,-72.63077041,1071,0
ea65f63c,52062038,54355492.0,42.21591375,-72.63000703,1315,2678
a6d4e122,31801786,35567419.0,42.2160476,-72.63153335,1162,0
a5c41fd4,31800849,56365786.0,42.19351525,-72.62850184,1364,1286
bd3fba3b,338379101,49756199.0,42.20772783,-72.59948763,1345,405
b6714a5a,85116801,46300380.0,42.20683045,-72.59922376,1505,405
d9cf666f,85116802,90974887.0,42.20683317,-72.59919665,1510,317
f5de38fb,338379486,90953465.0,42.20785483,-72.59950938,1345,405
e2e49a64,85116804,54355464.0,42.20682908,-72.59923732,1505,405
a38a691f,85116803,54354619.0,42.20683181,-72.5992102,1505,405
b358c3a6,338379086,90974192.0,42.20783367,-72.59950575,1345,405
3b259913,83769892,49746979.0,42.17226688,-72.63442144,1384,652
79ee847d,83769891,35587993.0,42.1726157,-72.63385856,1057,0
c3301315,83779558,92337950.0,42.20433125,-72.63119865,1492,2326
146ea219,20378360,56355498.0,42.19142653,-72.64317456,1513,1815
d69365a3,31802527,56356117.0,42.1911068,-72.64349631,1259,1321
b292e207,31804059,46263153.0,42.1916373,-72.64263153,1334,1709
6f24c9c4,20377646,54443927.0,42.19104045,-72.64385751,1204,0
839beb90,31802063,56356034.0,42.19144955,-72.64354738,1515,934
2ff462d3,31805933,35591503.0,42.19123855,-72.64260005,1294,951
c7da6571,20376870,40488739.0,42.1911617,-72.64316616,1469,1427
632d15ad,20378378,92337828.0,42.19148138,-72.64287257,1512,1286
9e65609e,30525860,56355533.0,42.1913908,-72.64389668,1516,1216
f7e794b9,31805103,,42.1822802,-72.64671443,1301,1498
2d7bc699,31800898,,42.18292551,-72.64635917,1356,1691
65110529,30677510,,42.18285415,-72.64670435,1241,969
5dac0a10,31804268,,42.1825537,-72.64670825,1203,1057
df7c0822,31805087,,42.182227,-72.64623665,1363,1462
b0fbb62f,31804267,,42.18278555,-72.646228,1356,1691
d7c3a65c,31804265,,42.18321328,-72.64589196,1335,1498
bf08a5e6,31116130,46301905.0,42.222654,-72.62996401,1147,0
b82f4d30,57531803,33418698.0,42.22318365,-72.62988536,1459,1938
4a0957b5,31803139,90974970.0,42.222195,-72.629323,994,0
62cb72d6,31802136,46300829.0,42.2234326,-72.6298394,1477,2449
14669935,20378966,49747184.0,42.22300595,-72.63089124,1244,2220
9b6ef923,31802151,35568320.0,42.2234169,-72.62950787,1481,1603
e37d28f6,52061945,49746789.0,42.22287065,-72.62954897,1231,1815
e16fe98d,83769783,56354859.0,42.2226039,-72.62953664,1224,1603
73aac43a,57532856,90974993.0,42.22273405,-72.63054538,1262,1603
acee710e,31803128,46302423.0,42.22293875,-72.6299492,1327,2167
fef6a4d9,31802152,40488046.0,42.22328346,-72.62924138,1391,1639
5bd754f3,57532857,46301328.0,42.22300305,-72.63048333,1458,2202
1e89772e,83779500,90008221.0,42.20635865,-72.59816172,1385,1850
3a5d1935,30524687,97048954.0,42.211774,-72.68995369,1418,934
c10f2df3,30524890,90972410.0,42.21054863,-72.68999375,1231,863
756bf6b6,30524891,90971820.0,42.2110315,-72.690072,1183,0
2f55264a,30524921,97047012.0,42.21030719,-72.68995463,1351,1180
be93191d,30524670,,42.2124268,-72.69003932,1135,0
29cc39a3,30524888,49747233.0,42.2176016,-72.63875993,1353,3964
b31b282b,30524668,90974287.0,42.2121151,-72.69004551,1351,423
04ae15c6,30524672,,42.2114189,-72.68990383,1413,1145
36502709,20377746,46302060.0,42.22277305,-72.6261326,1226,1357
dac9640a,31048744,54460193.0,42.22394084,-72.62634857,1483,546
fe2a77df,20377734,46264155.0,42.22373315,-72.62654987,1432,846
507e1ca8,31048919,49768307.0,42.2230214,-72.62705344,1498,1128
92109e7d,31049941,33466361.0,42.22388445,-72.6262003,1483,546
f2ab1e7b,20378923,49761594.0,42.2226261,-72.62715297,1358,1216
4cb240af,31048972,90972118.0,42.22332565,-72.6261613,1363,1233
65f48700,20377764,,42.2228082,-72.62648496,926,0
3197e09a,31048963,49760800.0,42.223574,-72.62602454,1377,1128
ece9d7da,31048906,56356453.0,42.2230129,-72.62739465,1440,2308
05a1fb78,31803243,,42.22243985,-72.62579645,1464,810
05a1fb78,31803291,49755892.0,42.22243985,-72.62579645,0,0
646a67db,31048756,49760347.0,42.223609,-72.6268797,1456,1480
04992e82,20377688,35567465.0,42.22386835,-72.62581173,1439,1269
a1e528ea,20376819,40490230.0,42.2230506,-72.62671312,1425,987
9cfa7bda,31048973,40474436.0,42.2231137,-72.62641897,1461,1480
31278cd3,56506720,49755473.0,42.22257905,-72.62750839,1123,0
819c2103,31801600,46301576.0,42.20200002,-72.63109686,1461,1286
9cf87808,77133749,,42.19792645,-72.6135182,1434,40452
9cf87808,83771928,,42.19792645,-72.6135182,0,0
9cf87808,83771681,,42.19792645,-72.6135182,0,0
9cf87808,83771683,,42.19792645,-72.6135182,0,0
9cf87808,83779599,35051644.0,42.19792645,-72.6135182,0,0
9cf87808,83779289,,42.19792645,-72.6135182,0,0
9cf87808,83771867,,42.19792645,-72.6135182,0,0
cfb9c36b,28357423,90974903.0,42.19093802,-72.62820949,1367,1180
0cb29e2f,56506689,,42.20423275,-72.66980562,997,0
b2f4aeed,31042159,,42.20379645,-72.66976947,1334,1727
a309865d,31042180,,42.20386555,-72.66925312,1490,1498
0e335a02,31043273,,42.20456345,-72.6696959,1023,0
d39f220a,31043272,,42.2049069,-72.6695892,1265,1621
587bae1d,20381003,49760430.0,42.2005875,-72.63196838,1313,987
7993f635,31044985,54363653.0,42.20064,-72.631966,1313,987
3e720404,31043062,92337549.0,42.20080431,-72.63217979,1322,899
67723b31,20381031,40483064.0,42.20077534,-72.6321811,1322,899
79895d84,20380375,40475216.0,42.20105906,-72.63130465,1446,1039
f3b43a94,31044986,40483090.0,42.20078295,-72.63229421,1322,899
1e12bb91,31043046,49755722.0,42.200605,-72.63196758,1313,987
41899b94,20381004,54362706.0,42.200279,-72.63188894,1241,0
2cab7708,31802080,40488571.0,42.19509645,-72.62223365,1219,0
1876cf42,83779427,100493969.0,42.2084697,-72.61757005,1322,3242
ce51879c,20377579,33400381.0,42.22443585,-72.63888198,1447,1357
8d16f878,31802833,33400520.0,42.2236938,-72.6376893,1075,0
4b088f87,31805835,92337481.0,42.22401485,-72.63774807,1087,0
c7c82054,31805839,54341839.0,42.22416224,-72.63767487,1087,0
99130369,20377566,33466261.0,42.2244281,-72.63855565,1454,1092
556d2b7e,20377584,92337636.0,42.22443965,-72.63778575,1284,1286
8b0404e3,31804057,33466460.0,42.2240061,-72.6385108,1435,1022
5190e768,31804068,49761107.0,42.2239514,-72.63886284,1354,1163
90d414ce,31804072,46300239.0,42.2244202,-72.6381892,1094,0
74ff89ed,83771662,35051942.0,42.1993603,-72.64051021,1373,2290
74ff89ed,83779473,35051669.0,42.1993603,-72.64051021,0,0
0d29dcec,83779361,34356163.0,42.25421125,-72.61727861,1393,2925
268f73d0,31803136,92337545.0,42.20260932,-72.63084392,1304,1251
0bead74b,31804346,49768485.0,42.20314804,-72.629877,1488,1216
cc1aed41,31803138,40475272.0,42.20275311,-72.63083531,1304,1251
4ac778a0,31803137,54457994.0,42.203052,-72.630816,1407,1321
68bf7d4a,31804713,,42.20241612,-72.63107631,1441,1815
2764faba,83769791,,42.20246548,-72.63085157,1492,758
d7d34d1f,20376933,54460260.0,42.202832,-72.631052,1435,1533
445fb47f,31801167,46300388.0,42.19525085,-72.63456695,1199,0
ffe7ecf7,29618967,,42.1906472,-72.6212204,1392,863
beba11d0,56294783,54356334.0,42.19148085,-72.62182003,1330,440
b1a89e5e,31802141,,42.19107775,-72.6216807,1074,0
8d712405,29339926,40488066.0,42.1905066,-72.62124675,1349,1039
657f7593,18198228,,42.19130357,-72.62169069,1278,1216
5b9fe263,18203728,35609124.0,42.19154825,-72.62205565,1418,1198
0f029f6f,85116834,46263907.0,42.21916745,-72.62203936,1420,846
a11a4471,85116833,54363658.0,42.2193913,-72.6227894,1436,934
6f3e239f,57553322,49768524.0,42.2191984,-72.621884,1420,846
719cfd08,52298114,49756103.0,42.21929,-72.62297216,1440,1374
c794e196,84459217,,42.202078,-72.60193671,1395,4158
d15084f6,56976645,92337903.0,42.22487033,-72.62171651,1412,793
d5c0f5fa,57553370,49768569.0,42.22451397,-72.62206642,1500,951
79c8321e,57531681,46302077.0,42.22450288,-72.6223312,1428,705
b6757ddd,20380401,90972188.0,42.2196836,-72.62331056,1471,810
2c387be6,20379072,40474085.0,42.21910766,-72.62318528,1447,846
44f4bae4,31805981,46263597.0,42.1850648,-72.65092789,1433,987
4ce3d3a3,31803372,35569066.0,42.1849141,-72.6512087,1412,1128
5d8dd7dd,31806017,92337552.0,42.18512499,-72.65049735,1487,1938
6c85c0f5,31042191,,42.1852918,-72.65044188,1487,1938
0c088dad,31802142,94746050.0,42.18985245,-72.62272675,1461,793
5c115a2d,57059337,46334722.0,42.18995815,-72.62280664,1424,599
4b2ef6ed,57531714,90972321.0,42.2093,-72.615055,1419,1057
783b0b7b,85116769,33419086.0,42.20860412,-72.61572565,1408,775
815182cc,52061976,94746251.0,42.21136974,-72.614114,1264,1885
9e3716ea,30727237,92351965.0,42.21144668,-72.61404,1264,1885
4d922dad,30128671,49760357.0,42.21140821,-72.614077,1264,1885
a52ae6d1,31800909,92332031.0,42.21129279,-72.614188,1264,1885
214a044a,30128657,49769291.0,42.21133126,-72.614151,1264,1885
c62c0d9b,20377611,90971640.0,42.1894268,-72.64934764,1238,0
69f02c0b,30524660,49747151.0,42.19644422,-72.63629725,1309,1075
74025a1d,20380260,35569467.0,42.19681815,-72.63710645,1329,0
b2173730,31048305,,42.18182195,-72.645829,1418,1092
ccd170d9,30524877,,42.1825651,-72.64575367,1331,1832
db5ae4c2,30527421,,42.18230555,-72.64576914,1295,1286
1fb2887c,30525934,,42.1820513,-72.6457575,1313,1145
07812445,30525903,,42.18313851,-72.64537531,1491,1198
1a5436f6,30525940,,42.1821326,-72.64528795,1224,1233
27cb1edd,30525859,,42.18307563,-72.64537602,1481,1180
8cb3abd5,52061797,49761009.0,42.2172401,-72.62064024,1420,1039
f2d76810,20376638,54356158.0,42.19557945,-72.6254329,1362,899
963ac2f7,31803109,40468332.0,42.1954659,-72.6255219,1362,899
c658a20d,30128624,,42.195868,-72.62613905,1129,0
ab9ceadc,31804283,56354204.0,42.19549385,-72.62595175,1341,0
03a23647,31804286,35581519.0,42.19589965,-72.62580821,1413,810
8da2fff6,31800916,,42.19581505,-72.62649754,1127,0
19246508,31805115,56356116.0,42.2032505,-72.62115428,1264,899
8ba889c5,31802108,49760732.0,42.20353366,-72.62177619,1325,564
15a62a52,31800098,,42.20340052,-72.62189911,1466,1092
d3562725,20376983,,42.204154,-72.621115,1347,863
0e6b586e,31043072,33418664.0,42.19528795,-72.63294545,1506,1110
030a3588,83779537,40489233.0,42.273953,-72.605379,0,0
ee45d13d,31802125,,42.2066071,-72.61719224,1429,1533
a5ef8e46,31802128,,42.2067195,-72.61730752,1429,1533
d08ad4fd,30848576,49761234.0,42.2068782,-72.61714821,1354,2026
0e097c9a,56976520,46334605.0,42.20292065,-72.622812,1340,1004
5ac01ac1,52300896,,42.20246245,-72.62326647,1317,793
5e731e0f,20378351,35569181.0,42.2186285,-72.62858068,1184,0
d64ed729,83770225,46334994.0,42.21755665,-72.62896303,1238,2132
22253bc9,83769760,90972270.0,42.21780435,-72.62894456,1309,1727
0124d46a,56999872,90974934.0,42.21807215,-72.62899765,1191,0
bd43bca8,83769816,33466463.0,42.19939251,-72.6313097,1478,1269
9f2532dd,31005314,40474184.0,42.19972591,-72.63131433,1488,1251
2f68091a,20376701,97049033.0,42.20365475,-72.68844563,1438,987
ba766b22,20380986,,42.20371645,-72.6877917,1008,0
7e1ee41c,20380664,,42.20326975,-72.68800063,1240,1321
08e6df74,20381028,97049227.0,42.20350858,-72.68859509,1438,987
8def309f,20380985,,42.2037026,-72.6881079,1008,0
7b36f4dc,31032656,,42.2032348,-72.68762928,1248,0
0b6008cd,56291299,97049243.0,42.20364795,-72.68712063,1341,846
899a9dc1,31048956,,42.20968725,-72.63054595,1451,2326
692bdb31,20376051,54457989.0,42.19494514,-72.62759492,1243,0
08387ba9,30129426,46301589.0,42.19462335,-72.6273779,1425,1409
41c269d1,20378247,40487866.0,42.19493797,-72.62836565,1285,617
c728b5fd,20378309,40488932.0,42.19494409,-72.62807665,1306,1092
225a4a11,83769712,40474181.0,42.19494205,-72.62817298,1285,617
38c8aaf3,31803396,40474189.0,42.19504125,-72.62966155,1407,5885
30bee584,83769711,,42.19507105,-72.62826693,1285,617
e265d120,55728108,34356208.0,42.1914399,-72.61531385,1406,1339
